MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
AS7C4098A-15JIN,"Alliance Memory, Inc.",IC SRAM 4MBIT PARALLEL 44SOJ,memory,210,12.42,"44-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8459/PdfFile236705.pdf,https://www.digikey.com/en/products/detail/alliance-memory-inc/AS7C4098A-15JIN/4498954,15 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,15ns
COM-28391,SparkFun Electronics,8 MBYTE PSRAM CHIP,memory,206,2.44,-,-,Active,https://cdn.sparkfun.com/assets/5/1/a/2/b/APS6404L_3SQR.pdf,https://www.digikey.com/en/products/detail/sparkfun-electronics/COM-28391/26523967,,,,,,,,,,,,,,,
CY14B101Q2-LHXI,Infineon Technologies,IC NVSRAM 1MBIT SPI 40MHZ 8DFN,memory,2768,19.65,8-WDFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY14B101Q2-LHXI/2280502,,40 MHz,Not Verified,,NVSRAM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,NVSRAM (Non-Volatile SRAM),2.7V ~ 3.6V,
CY14B101Q2A-SXI,Infineon Technologies,IC NVSRAM 1MBIT SPI 40MHZ 8SOIC,memory,5698,18.08,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY14C101Q_CY14B101Q_CY14E101Q_1_MBIT_(128K_X_8)_SERIAL_(SPI)_NVSRAM-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebfce093450&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files&redirId=file_4_1_230,https://www.digikey.com/en/products/detail/infineon-technologies/CY14B101Q2A-SXI/2805222,,40 MHz,Not Verified,,NVSRAM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,NVSRAM (Non-Volatile SRAM),2.7V ~ 3.6V,
CY14B108L-ZS45XI,Infineon Technologies,IC NVSRAM 8MBIT PAR 44TSOP II,memory,259,98.52,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY14B108L-ZS45XI/2280512,45 ns,,Not Verified,,NVSRAM,Parallel,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,NVSRAM (Non-Volatile SRAM),2.7V ~ 3.6V,45ns
CY15B004J-SXA,Infineon Technologies,IC FRAM 4KBIT I2C 1MHZ 8SOIC,memory,953,2.9,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B004J_4-Kbit_(512_x_8)_Serial_(I2C)_Automotive-A_F-RAM-DataSheet-v03_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3263c6a2f&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B004J-SXA/7362756,,1 MHz,Not Verified,Automotive,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.65V,
CY15B004J-SXE,Infineon Technologies,IC FRAM 4KBIT I2C 3.4MHZ 8SOIC,memory,838,2.93,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B004J_4_KBIT_(512_X_8)_SERIAL_(I2C)_AUTOMOTIVE-E_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee394036a67&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B004J-SXE/7362758,,3.4 MHz,Not Verified,Automotive,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B004Q-SXE,Infineon Technologies,IC FRAM 4KBIT SPI 16MHZ 8SOIC,memory,726,2.83,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2519/CY15B004Q_RevC_6-4-19.pdf,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B004Q-SXE/6823477,,16 MHz,Not Verified,Automotive,FRAM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B016Q-SXET,Infineon Technologies,IC FRAM 16KBIT SPI 16MHZ 8SOIC,memory,7557,3.09,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B016Q_16_KBIT_(2K_X_8)_SERIAL_(SPI)_AUTOMOTIVE-E_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3f9176a99&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B016Q-SXET/7362769,,16 MHz,Not Verified,Automotive,FRAM,SPI,2K x 8,16Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.65V,
CY15B064J-SXE,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,1225,5.47,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B064J_64_KBIT_(8K_X_8)_SERIAL_(I2C)_AUTOMOTIVE_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3c5456a7f&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B064J-SXE/6823479,,1 MHz,Not Verified,Automotive,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B064J-SXET,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,7252,5.47,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B064J_64_KBIT_(8K_X_8)_SERIAL_(I2C)_AUTOMOTIVE_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3c5456a7f&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B064J-SXET/6823480,,1 MHz,Not Verified,Automotive,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B064Q-SXE,Infineon Technologies,IC FRAM 64KBIT SPI 16MHZ 8SOIC,memory,1047,6.25,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B064Q_64_KBIT_(8K_X_8)_SERIAL_(SPI)_AUTOMOTIVE_F-RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3d9d16a8a&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B064Q-SXE/6823481,,16 MHz,Not Verified,Automotive,FRAM,SPI,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B064Q-SXET,Infineon Technologies,IC FRAM 64KBIT SPI 16MHZ 8SOIC,memory,0,6.25,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B064Q_64_KBIT_(8K_X_8)_SERIAL_(SPI)_AUTOMOTIVE_F-RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee3d9d16a8a&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B064Q-SXET/6823482,,16 MHz,Not Verified,Automotive,FRAM,SPI,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),3V ~ 3.6V,
CY15B102Q-SXE,Infineon Technologies,IC FRAM 2MBIT SPI 25MHZ 8SOIC,memory,4983,18.11,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102Q_2-Mbit_(256_K_8)_Serial_(SPI)_Automotive_F-RAM-DataSheet-v07_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecf5fe049d3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102Q-SXE/5402813,,25 MHz,Not Verified,Automotive,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B102Q-SXET,Infineon Technologies,IC FRAM 2MBIT SPI 25MHZ 8SOIC,memory,30840,12.22,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102Q_2-Mbit_(256_K_8)_Serial_(SPI)_Automotive_F-RAM-DataSheet-v07_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecf5fe049d3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102Q-SXET/5402814,,25 MHz,Not Verified,Automotive,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B102QN-50SXE,Infineon Technologies,IC FRAM 2MBIT SPI 50MHZ 8SOIC,memory,4690,16.86,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QN_CY15V102QN_EXCELON_-AUTO_2-MBIT_(256K_X_8)_AUTOMOTIVE-E_SERIAL_(SPI)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee5bc3f6d8a&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_e,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102QN-50SXE/10235664,,50 MHz,Not Verified,Automotive,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,"Excelon™-Auto, F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B102QN-50SXI,Infineon Technologies,IC FRAM 2MBIT SPI 50MHZ 8SOIC,memory,328,15.07,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QN_CY15V102QN_Excelon-LP_2-Mbit_(256K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee849827123,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102QN-50SXI/16894577,8 ns,50 MHz,Not Verified,,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-LP,F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B102QN-50SXIT,Infineon Technologies,IC FRAM 2MBIT SPI 50MHZ 8SOIC,memory,171,15.07,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QN_CY15V102QN_Excelon-LP_2-Mbit_(256K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee849827123,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102QN-50SXIT/16896118,8 ns,50 MHz,Not Verified,,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-LP,F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B102QSN-108SXI,Infineon Technologies,IC FRAM 2MBIT SPI/QUAD 8SOIC,memory,887,20.56,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QSN_CY15V102QSN_Excelon-Ultra_2-Mbit_(256K_X_8)_Quad_SPI_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee873fd714a,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B102QSN-108SXI/16894589,7 ns,108 MHz,Not Verified,,FRAM,"SPI - Quad I/O, QPI",256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-LP,F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B104Q-LHXI,Infineon Technologies,IC FRAM 4MBIT SPI 40MHZ 8DFN,memory,1388,35.76,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B104Q_4-Mbit_(512_K_8)_Serial_(SPI)_F-RAM-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecdc6684848&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104Q-LHXI/5702264,,40 MHz,Not Verified,,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B104Q-LHXIT,Infineon Technologies,IC FRAM 4MBIT SPI 40MHZ 8DFN,memory,1775,35.76,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B104Q_4-Mbit_(512_K_8)_Serial_(SPI)_F-RAM-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecdc6684848&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104Q-LHXIT/7362683,,40 MHz,Not Verified,,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B104Q-SXI,Infineon Technologies,IC FRAM 4MBIT SPI 40MHZ 8SOIC,memory,2507,32.66,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,https://www.infineon.com/dgdl/Infineon-CY15B104Q_4-Mbit_(512_K_8)_Serial_(SPI)_F-RAM-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecdc6684848&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104Q-SXI/5702263,,40 MHz,Not Verified,,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B104Q-SXIT,Infineon Technologies,IC FRAM 4MBIT SPI 40MHZ 8SOIC,memory,806,32.32,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Not For New Designs,https://www.infineon.com/dgdl/Infineon-CY15B104Q_4-Mbit_(512_K_8)_Serial_(SPI)_F-RAM-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ecdc6684848&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104Q-SXIT/7362684,,40 MHz,Not Verified,,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15B104QN-50SXI,Infineon Technologies,IC FRAM 4MBIT SPI 50MHZ 8SOIC,memory,942,17.94,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B104QN_CY15V104QN_Excelon(TM)_LP_4-Mbit_(512K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee7709b704a&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integr,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104QN-50SXI/10378294,,50 MHz,Not Verified,Automotive,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),AEC-Q100,"Excelon™-Auto, F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B104QN-50SXIT,Infineon Technologies,IC FRAM 4MBIT SPI 50MHZ 8SOIC,memory,1711,17.94,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B104QN_CY15V104QN_Excelon(TM)_LP_4-Mbit_(512K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee7709b704a,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104QN-50SXIT/16896194,8 ns,50 MHz,Not Verified,Automotive,FRAM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),AEC-Q100,"Excelon™-Auto, F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B104QSN-108SXI,Infineon Technologies,IC FRAM 4MBIT SPI/QUAD 8SOIC,memory,150,35.41,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B104QSN-108SXI/8554861,,108 MHz,Not Verified,,FRAM,SPI - Quad I/O,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-Ultra, F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B108QN-40SXI,Infineon Technologies,IC FRAM 8MBIT SPI 40MHZ 8SOIC,memory,9041,22.6,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B108QN_CY15V108QN_Excelon(TM)_LP_8-Mbit_(1024K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v11_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee7134b6ff4,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B108QN-40SXI/10378296,,40 MHz,Not Verified,Automotive,FRAM,SPI,1M x 8,8Mbit,Non-Volatile,-40°C ~ 85°C (TA),AEC-Q100,"Excelon™-Auto, F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B116QN-40BKXI,Infineon Technologies,IC FRAM 16MBIT SPI 40MHZ 24FBGA,memory,1040,26.47,24-TBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B116QN-40BKXIE-DataSheet-v03_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0eea4dc6734b&utm_source=n403&utm_medium=email&utm_campaign=202208_glob_en_atv_ATV.P.RAMMemory&utm_content=e1_,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B116QN-40BKXI/16635152,9 ns,40 MHz,Not Verified,,FRAM,SPI,2M x 8,16Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-LP,F-RAM™",FRAM (Ferroelectric RAM),1.8V ~ 3.6V,
CY15B256J-SXE,Infineon Technologies,IC FRAM 256KBIT I2C 3.4MHZ 8SOIC,memory,1265,13.42,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY15B256J-SXE/8258634,130 ns,3.4 MHz,Not Verified,,FRAM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 125°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
CY15V102QN-50SXE,Infineon Technologies,IC FRAM 2MBIT SPI 50MHZ 8SOIC,memory,0,17.21,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QN_CY15V102QN_EXCELON_-AUTO_2-MBIT_(256K_X_8)_AUTOMOTIVE-E_SERIAL_(SPI)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee5bc3f6d8a&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_e,https://www.digikey.com/en/products/detail/infineon-technologies/CY15V102QN-50SXE/8554862,,50 MHz,Not Verified,Automotive,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),AEC-Q100,"Excelon™-Auto, F-RAM™",FRAM (Ferroelectric RAM),1.71V ~ 1.89V,
CY15V102QN-50SXI,Infineon Technologies,IC FRAM 2MBIT SPI 50MHZ 8SOIC,memory,420,13.46,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY15B102QN_CY15V102QN_Excelon-LP_2-Mbit_(256K_X_8)_Serial_(SPI)_F-RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ee849827123,https://www.digikey.com/en/products/detail/infineon-technologies/CY15V102QN-50SXI/16894643,8 ns,50 MHz,Not Verified,,FRAM,SPI,256K x 8,2Mbit,Non-Volatile,-40°C ~ 85°C (TA),,"Excelon™-LP,F-RAM™",FRAM (Ferroelectric RAM),1.71V ~ 1.89V,
CY62128ELL-45SXI,Infineon Technologies,IC SRAM 1MBIT PARALLEL 32SOIC,memory,2699,3.71,"32-SOIC (0.445"", 11.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62128E_MoBL_1-Mbit_(128_K_8)_Static_RAM-DataSheet-v17_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe7dc7321d,https://www.digikey.com/en/products/detail/infineon-technologies/CY62128ELL-45SXI/1205231,45 ns,,Not Verified,,SRAM,Parallel,128K x 8,1Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62128ELL-45SXIT,Infineon Technologies,IC SRAM 1MBIT PARALLEL 32SOIC,memory,7263,3.2,"32-SOIC (0.445"", 11.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62128E_MoBL_1-Mbit_(128_K_8)_Static_RAM-DataSheet-v17_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe7dc7321d,https://www.digikey.com/en/products/detail/infineon-technologies/CY62128ELL-45SXIT/1205232,45 ns,,Not Verified,,SRAM,Parallel,128K x 8,1Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62128EV30LL-45SXIT,Infineon Technologies,IC SRAM 1MBIT PARALLEL 32SOIC,memory,2116,3.18,"32-SOIC (0.445"", 11.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62128EV30_MoBL_1_Mbit_(128K_X_8)_Static_RAM-DataSheet-v17_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe867f322f&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62128EV30LL-45SXIT/1205238,45 ns,,Not Verified,,SRAM,Parallel,128K x 8,1Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62136ESL-45ZSXI,Infineon Technologies,IC SRAM 2MBIT PARALLEL 44TSOP II,memory,1169,3.47,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62136ESL_MoBL(R)_2-Mbit_(128_K_X_16)_Static_RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebeeecb32e8,https://www.digikey.com/en/products/detail/infineon-technologies/CY62136ESL-45ZSXI/2116407,45 ns,,Not Verified,,SRAM,Parallel,128K x 16,2Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 5.5V,45ns
CY62146EV30LL-45ZSXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,408,6.04,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62146EV30_MOBL_4_MBIT_(256K_X_16)_STATIC_RAM-DataSheet-v16_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe5b4d31de&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62146EV30LL-45ZSXI/1205247,45 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62146EV30LL-45ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,2051,6.04,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62146EV30_MOBL_4_MBIT_(256K_X_16)_STATIC_RAM-DataSheet-v16_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe5b4d31de&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62146EV30LL-45ZSXIT/1205248,45 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62147EV30LL-45ZSXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,1495,5.32,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/646/CY62147EV30_MoBL_RevT_6-26-20.pdf,https://www.digikey.com/en/products/detail/infineon-technologies/CY62147EV30LL-45ZSXI/1205253,45 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62147EV30LL-45ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,847,5.32,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/646/CY62147EV30_MoBL_RevT_6-26-20.pdf,https://www.digikey.com/en/products/detail/infineon-technologies/CY62147EV30LL-45ZSXIT/1205254,45 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
